Flannel , flannelette and cotton flannel can be woven in either a twill weave or plain weave .	complex
Health care for the homeless is a major public health challenge .	simple
The nyala is mainly active in the early morning and the late afternoon .	simple
Benefits of exercise for all ages have been known since antiquity .	simple
For people who are unwilling or unable to take medication regularly , long-acting depot preparations of antipsychotics may be used to achieve control .	complex
The principal difference between the BJT and HBT is in the use of different semiconductor materials for the emitter and base regions , making a heterojunction .	complex
Modern ketchup emerged in the early years of the 20th century , out of a debate over the use of sodium benzoate as a preservative in condiments .	complex
We asked all the children to call their parents to let them know they were okay .	simple
The university 's 150th anniversary was celebrated in 2003 .	simple
Basic changes are simple .	simple
The book includes 36 short essays predicting the consequences of global warming and has been translated into over twenty languages .	complex
She began to walk more and more slowly .	simple
Teams begin training camps in September .	simple
Infection rates are higher in some countries in Africa and Asia .	simple
The speech lasted 43 minutes and 2 seconds and had 4931 words .	simple
The great white shark has no natural predators other than the killer whale .	simple
Because of this , Hash Tables can often find information faster than other tools , such as search trees or other table lookup structure .	simple
The term is now often used in invitations , such as to weddings and office parties .	simple
I wish I could be a scientist .	simple
The gallery was founded in 1897 , as the National Gallery of British Art .	simple
Rapid forces were needed to protect important locations from the enemy .	simple
